system:index,cluster,histogram,latitude,longitude,nobs,year,.geo
000000000000000001ca,10013,"[[12.0, 3471.866666666667], [13.0, 3865.7019607843135], [14.0, 4110.854901960784], [15.0, 2237.1176470588234], [16.0, 8494.490196078432], [17.0, 9635.419607843136], [18.0, 8876.235294117647]]",-14.81450138092041,25.05201950073242,20,2012,"{""type"":""Polygon"",""coordinates"":[[[25.052018979145412,-14.679519654298394],[25.013043302890686,-14.684888707733508],[24.977164703543362,-14.700569246394496],[24.947235398167663,-14.72531513162575],[24.925636863821786,-14.75715927273259],[24.914090559275035,-14.79356937633364],[24.913520220243566,-14.831648737845653],[24.923976890634943,-14.86836633441566],[24.944633098566012,-14.900798058071686],[24.973847189753705,-14.926359902889788],[25.00929318315818,-14.94301441409553],[25.048146078444102,-14.949433727509636],[25.08730782115994,-14.945105949890188],[25.123655594911774,-14.930376194793197],[25.15429214107006,-14.906418914986096],[25.176777626825178,-14.875143796656237],[25.189324212209957,-14.839042903852535],[25.190937722021012,-14.800991508165842],[25.181495355217347,-14.76401870902937],[25.161753699812113,-14.731066259180905],[25.133286965715918,-14.704754806336906],[25.098360826855625,-14.687176028340135],[25.05975217010699,-14.679726977336431],[25.052018979145412,-14.679519654298394]]]}"
000000000000000001cb,10014,"[[12.0, 3796.658823529412], [13.0, 5090.341176470588], [14.0, 5169.274509803921], [15.0, 2137.6313725490195], [16.0, 4951.176470588235], [17.0, 7885.419607843137], [18.0, 7171.027450980393]]",-14.85672950744629,25.36605443954468,20,2012,"{""type"":""Polygon"",""coordinates"":[[[25.366055629935392,-14.721747341274526],[25.32707241372864,-14.727116384937421],[25.291186857427704,-14.742796897326107],[25.261251720030106,-14.767542747971332],[25.239648940012593,-14.799386856959748],[25.228100321207975,-14.835796940928782],[25.227529798377574,-14.873876301426538],[25.2379884480014,-14.910593915925803],[25.25864865610541,-14.943025670865307],[25.287868458123327,-14.968587550555522],[25.32332141667854,-14.985242089328421],[25.362181965903762,-14.991661414389284],[25.401351425107165,-14.9873336288554],[25.437706346115675,-14.972603848756897],[25.468348888768478,-14.948646534675323],[25.490838739205834,-14.917371383506044],[25.503387716336476,-14.881270469550984],[25.505001468923066,-14.843219070997279],[25.495557194496758,-14.80624628816365],[25.475811648775043,-14.773293868694045],[25.447339360222234,-14.74698245082712],[25.412406444061233,-14.729403701501216],[25.37379031635527,-14.721954663927868],[25.366055629935392,-14.721747341274526]]]}"
000000000000000001cc,10015,"[[12.0, 5603.129411764706], [13.0, 3589.937254901961], [14.0, 3965.549019607843], [15.0, 2303.396078431372], [16.0, 7319.435294117648], [17.0, 7950.396078431373], [18.0, 11618.745098039215]]",-14.84077744483948,24.88331985473633,20,2012,"{""type"":""Polygon"",""coordinates"":[[[24.883317808990387,-14.705792677705295],[24.844337444395396,-14.71116172506082],[24.80845451921147,-14.726842247377029],[24.778521587474046,-14.75158811109129],[24.75692041315145,-14.783432232216319],[24.745372669576838,-14.819842323603725],[24.744802216238398,-14.857921684484749],[24.755260117303663,-14.894639292209089],[24.77591881254249,-14.927071035327488],[24.805136454739834,-14.952632901840548],[24.840586779103944,-14.969287430196623],[24.879444433646476,-14.975706750856515],[24.918610974512212,-14.971378968313262],[24.954963192459275,-14.956649197662108],[24.985603467256176,-14.93269189653186],[25.008091666973854,-14.901416757771628],[25.020639739535593,-14.865315851809036],[25.02225340028474,-14.827264454338673],[25.012809847298797,-14.79029166534467],[24.9930657728755,-14.757339234395785],[24.964595585006066,-14.73102780331206],[24.929665232015992,-14.71344904315228],[24.891051929827402,-14.706000000504002],[24.883317808990387,-14.705792677705295]]]}"
000000000000000001cd,10017,"[[12.0, 643.0], [13.0, 2024.6588235294116], [14.0, 4128.333333333333], [15.0, 5883.835294117647], [16.0, 4454.3725490196075], [17.0, 7594.95294117647], [18.0, 9314.839215686276]]",-15.19930539131165,24.17164154052734,20,2012,"{""type"":""Polygon"",""coordinates"":[[[24.17164082175937,-15.064322238806556],[24.132595544377576,-15.069691203050558],[24.09665272699305,-15.085371501923548],[24.066669590122462,-15.110117071485584],[24.045031870100537,-15.141960919442736],[24.03346420988897,-15.178370843856278],[24.032892180765632,-15.216450196106258],[24.04336712528926,-15.253167956315455],[24.064060258339865,-15.28559996549932],[24.093327060773195,-15.311162128602014],[24.128837339687536,-15.327816891420001],[24.167760876031014,-15.334236311137113],[24.206993836936835,-15.329908461280517],[24.243407576533155,-15.315178477988432],[24.274099469963712,-15.291220885351066],[24.29662524466727,-15.259945467291432],[24.309193911352285,-15.22384438143955],[24.310809668402793,-15.185792959589987],[24.30134969960698,-15.148820309255617],[24.281572139145226,-15.115868136680275],[24.25305413623318,-15.089557003074976],[24.218065438119506,-15.071978486758171],[24.17938781731194,-15.064529558333431],[24.17164082175937,-15.064322238806556]]]}"
000000000000000001ce,10018,"[[12.0, 1851.5882352941176], [13.0, 3914.0941176470587], [14.0, 5643.725490196078], [15.0, 4626.317647058824], [16.0, 9529.73725490196], [17.0, 11893.670588235294], [18.0, 11887.819607843136]]",-14.88018660545349,24.38817043304443,20,2012,"{""type"":""Polygon"",""coordinates"":[[[24.388170309813653,-14.745202212815652],[24.34918289521964,-14.750571251049045],[24.313293465172826,-14.766251748840693],[24.283355080439666,-14.790997580269696],[24.261749936422667,-14.822841671412883],[24.25020002907984,-14.859251744474191],[24.249629403983334,-14.89733110440837],[24.260089155726458,-14.934048728869216],[24.280751591197564,-14.966480501190029],[24.309974573051317,-14.992042400255459],[24.3454314098209,-15.008696954344904],[24.38429622076003,-15.015116285876797],[24.42346997650248,-15.01078849594559],[24.459828877117417,-14.99605870195604],[24.490474758658404,-14.972101368831295],[24.5129670394174,-14.9408261994162],[24.52551734835399,-14.904725273709337],[24.527131236194872,-14.866673873562755],[24.517685899652886,-14.82970109978714],[24.497938187804138,-14.796748697196264],[24.469462806474958,-14.770437298762825],[24.434526116607024,-14.752858565366617],[24.395905828933444,-14.745409535255249],[24.388170309813653,-14.745202212815652]]]}"
000000000000000001cf,10020,"[[12.0, 1035.5098039215686], [13.0, 1825.180392156863], [14.0, 3855.1294117647058], [15.0, 3897.419607843137], [16.0, 3131.011764705882], [17.0, 5814.513725490195], [18.0, 6276.439215686273]]",-14.76067795753479,23.94320650100708,20,2012,"{""type"":""Polygon"",""coordinates"":[[[23.94320553389239,-14.625693845482253],[23.90423943358438,-14.63106291136813],[23.86836966981641,-14.646743483502553],[23.838447771416998,-14.671489412799676],[23.81685462942738,-14.703333594828326],[23.805311264334318,-14.739743723442233],[23.804741158989696,-14.777823086246318],[23.815195315853707,-14.814540659972652],[23.83584644343982,-14.846972343770625],[23.865053281507894,-14.872534144158541],[23.90049042860082,-14.88918862024129],[23.939333602690976,-14.895607918816433],[23.978485544763256,-14.891280151280647],[24.01482424089725,-14.876550428037783],[24.04545317109773,-14.85259319189942],[24.067933113533837,-14.821318115410001],[24.080476661459063,-14.785217249555195],[24.082089863181192,-14.747165857521527],[24.072649919394536,-14.71019303761389],[24.05291320504826,-14.67724054906],[24.02445352543163,-14.650929051651927],[23.989535994002722,-14.633350237125722],[23.95093682558267,-14.62590116901044],[23.94320553389239,-14.625693845482253]]]}"
000000000000000001d0,10021,"[[12.0, 1668.0392156862745], [13.0, 3438.854901960784], [14.0, 5696.329411764706], [15.0, 5373.054901960785], [16.0, 7950.082352941177], [17.0, 12473.964705882354], [18.0, 12179.843137254902]]",-14.91894397735596,24.27998056411743,20,2012,"{""type"":""Polygon"",""coordinates"":[[[24.279979140953884,-14.783960719172203],[24.240984772339097,-14.789329748430939],[24.20508892601934,-14.805010222094475],[24.175145162613656,-14.829756021760106],[24.153536103083628,-14.861600083406048],[24.141984061595146,-14.898010138437378],[24.141413267229236,-14.93608949743989],[24.151874844544277,-14.972807138366653],[24.172540969319513,-15.005238939417868],[24.201769218014327,-15.030800870509564],[24.237232478308705,-15.047455449916528],[24.27610434793583,-15.053874792144734],[24.315285220044522,-15.049546994944956],[24.351650712113077,-15.034817177994157],[24.38230212392525,-15.010859813391992],[24.4047984301359,-14.979584613817511],[24.41735094507371,-14.943483668685575],[24.418965057056624,-14.905432265906137],[24.40951796140571,-14.868459507103028],[24.389766661797307,-14.835507132411836],[24.361286157809293,-14.809195766100911],[24.326343217375946,-14.791617059035627],[24.287716039321456,-14.784168041258495],[24.279979140953884,-14.783960719172203]]]}"
000000000000000001d1,10023,"[[12.0, 2091.8901960784315], [13.0, 8207.729411764707], [14.0, 9450.945098039216], [15.0, 3055.443137254902], [16.0, 9591.549019607843], [17.0, 4075.1098039215685], [18.0, 4523.145098039216]]",-14.57175416946411,24.26843252182007,20,2012,"{""type"":""Polygon"",""coordinates"":[[[24.268434528326516,-14.436770652049852],[24.229501729654373,-14.442139761588496],[24.19366269330069,-14.457820451081684],[24.163766554969225,-14.482566534874376],[24.142192167725177,-14.51441086037461],[24.13065902749134,-14.550821076682347],[24.130089737114186,-14.588900444014765],[24.140535154207498,-14.62561793765002],[24.161168614079198,-14.658049481705543],[24.190350226601115,-14.683611126322049],[24.22575660609272,-14.700265479264745],[24.264565969130395,-14.706684725815043],[24.303683823772758,-14.702356993632211],[24.339990947668735,-14.687627382068783],[24.370593390178204,-14.663670299032045],[24.393054054514295,-14.632395369235116],[24.405587040367983,-14.59629459786415],[24.407199172831216,-14.558243218639614],[24.39776765793733,-14.52127032590967],[24.3780481290102,-14.488317701655038],[24.34961298377485,-14.462006048004827],[24.314725386489076,-14.444427105405524],[24.27615921506393,-14.43697797729651],[24.268434528326516,-14.436770652049852]]]}"
000000000000000001d2,10025,"[[12.0, 5082.360784313725], [13.0, 1650.6509803921567], [14.0, 1387.2941176470588], [15.0, 1107.4588235294118], [16.0, 15006.811764705884], [17.0, 2716.678431372549], [18.0, 5636.964705882353]]",-14.03871202468872,23.6820803642273,20,2012,"{""type"":""Polygon"",""coordinates"":[[[23.682080576202594,-13.903729712120933],[23.643239158606534,-13.909098944428862],[23.607484443838924,-13.924779963980823],[23.577659003372865,-13.949526482270965],[23.55613609778176,-13.981371211258017],[23.54463103631827,-14.017781674179071],[23.544064001664243,-14.055861054232858],[23.554485447969007,-14.092578322615829],[23.575070425751388,-14.125009473668715],[23.60418280261873,-14.150570680212075],[23.639504725961913,-14.16722468685403],[23.678221273657634,-14.173643787098221],[23.717245553828345,-14.169316154336151],[23.753466011600263,-14.154586856842883],[23.783995752308634,-14.130630204369963],[23.80640351278016,-14.099355687119624],[23.818907525200636,-14.063255181476572],[23.820516741900793,-14.025203838289118],[23.811108377665576,-13.98823074077062],[23.791436025114482,-13.955277734885065],[23.763068215832252,-13.928965641826654],[23.728262764584073,-13.91138633903625],[23.689787138819828,-13.903937042200633],[23.682080576202594,-13.903729712120933]]]}"
000000000000000001d3,10027,"[[12.0, 1252.2], [13.0, 517.0], [14.0, 830.6392156862745], [15.0, 1302.0], [16.0, 1291.0], [17.0, 1261.8666666666668], [18.0, 1009.0745098039216]]",-14.57499594688415,23.33845148086548,20,2012,"{""type"":""Polygon"",""coordinates"":[[[23.33845333082196,-14.440012418515707],[23.29951996476958,-14.445381527305933],[23.263680404887555,-14.461062214787033],[23.23378382764868,-14.485808295930942],[23.212209120840726,-14.517652618971404],[23.200675806366405,-14.554062833775674],[23.200106502073805,-14.592142201030482],[23.21055206805392,-14.628859696038882],[23.231185828943016,-14.661291242490249],[23.260367871272457,-14.686852889777391],[23.295774775015058,-14.703507244831266],[23.334584714169104,-14.709926492273507],[23.3737031496378,-14.705598759484563],[23.410010811497017,-14.690869146006445],[23.440613705322267,-14.66691206034484],[23.46307469811726,-14.635637128032922],[23.475607863908802,-14.599536355042048],[23.477220014561006,-14.561484975597882],[23.467788356025462,-14.524512084116429],[23.448068534270394,-14.49155946218834],[23.419632971008184,-14.465247811216859],[23.384744863707603,-14.447668870813333],[23.346178130091747,-14.4402197437329],[23.33845333082196,-14.440012418515707]]]}"
000000000000000001d4,10028,"[[12.0, 2475.552941176471], [13.0, 605.0], [14.0, 966.7098039215687], [15.0, 705.929411764706], [16.0, 1041.5058823529412], [17.0, 1915.8392156862747], [18.0, 1566.886274509804]]",-14.45814051628113,23.24823999404907,20,2012,"{""type"":""Polygon"",""coordinates"":[[[23.248241257409692,-14.323157216309104],[23.20932825448153,-14.328526352063633],[23.173507484039913,-14.344207112037054],[23.143626659457677,-14.368953288612213],[23.122063422332573,-14.400797700273802],[23.11053636204334,-14.437207969244952],[23.10996755784676,-14.475287339295623],[23.120407780718928,-14.512004784831442],[23.141030738134933,-14.544436244964832],[23.170197354242283,-14.569997796033782],[23.205585441765248,-14.586652075025816],[23.244374702993024,-14.593071290333132],[23.28347229147045,-14.588743579381141],[23.319760644911273,-14.574014034885769],[23.35034734049273,-14.55005704379316],[23.37279654484857,-14.51878220209204],[23.38532325304284,-14.4826814874639],[23.38693475153433,-14.444630115933077],[23.37750824900358,-14.40765717947089],[23.357798937419837,-14.374704473721824],[23.32937837746652,-14.348392726240354],[23.294508574651584,-14.330813706726332],[23.255962017927885,-14.3233645425878],[23.248241257409692,-14.323157216309104]]]}"
000000000000000001d5,10029,"[[12.0, 5506.1098039215685], [13.0, 1207.0], [14.0, 1652.2470588235294], [15.0, 1269.7333333333333], [16.0, 2124.76862745098], [17.0, 4099.678431372549], [18.0, 3996.7921568627453]]",-14.35273251533508,23.27774705886841,20,2012,"{""type"":""Polygon"",""coordinates"":[[[23.277747129080343,-14.217748526506698],[23.238852337625513,-14.223117686560151],[23.203048371518936,-14.238798511860052],[23.173181635790876,-14.26354477443284],[23.15162865751424,-14.295389265954691],[23.140107191880844,-14.331799583737354],[23.139538836133834,-14.369878956306655],[23.149974281181187,-14.406596357259959],[23.170587576592684,-14.43902773960835],[23.199740395508492,-14.464589203971277],[23.23511165325124,-14.481243414421218],[23.27388241922514,-14.487662600770632],[23.312961361202277,-14.483334909496676],[23.349232444547546,-14.468605427164139],[23.379804652320242,-14.444648521291331],[23.40224331360801,-14.413373761243541],[23.41476424711569,-14.377273099209143],[23.41637516348502,-14.339221734810218],[23.406953273473878,-14.302248757814615],[23.387253362675807,-14.269295976531017],[23.35884622149568,-14.242984142079896],[23.32399278937847,-14.225405051275464],[23.285464277606888,-14.217955853741964],[23.277747129080343,-14.217748526506698]]]}"
000000000000000001d6,10033,"[[12.0, 378.45098039215685], [13.0, 554.0941176470589], [14.0, 627.9803921568628], [15.0, 299.0], [16.0, 323.74901960784314], [17.0, 2202.8549019607844], [18.0, 3875.9137254901957]]",-15.18950552940369,23.15215187072754,20,2012,"{""type"":""Polygon"",""coordinates"":[[[23.15215208880899,-15.054521134691084],[23.11310860915479,-15.05989010121079],[23.077167450418298,-15.07557040620198],[23.047185703857817,-15.100315983818376],[23.025548995797077,-15.132159839255365],[23.013981886983004,-15.168569768241039],[23.013409901332814,-15.206649120727478],[23.02388437374706,-15.243366876761456],[23.044576553069337,-15.275798878659996],[23.073841994169623,-15.301361033641477],[23.109350612918615,-15.318015790039407],[23.148272325012034,-15.324435207044113],[23.187503446767895,-15.320107359030702],[23.22391548281625,-15.305377381561184],[23.254605946853516,-15.281419796905867],[23.277130680970483,-15.25014438649395],[23.28969877723097,-15.214043305567674],[23.29131447606741,-15.175991884385535],[23.281854961714597,-15.139019230254316],[23.262078328469432,-15.106067050604215],[23.233561649662846,-15.07975590885347],[23.19857456734114,-15.062177385859881],[23.159898727801398,-15.054728454307543],[23.15215208880899,-15.054521134691084]]]}"
